1.845,-0.96264,-0.27078,0.2
1.85,-0.96128,-0.27559,0.2
1.855,-0.95989,-0.28039,0.2
1.86,-0.95847,-0.28519,0.2
1.865,-0.95703,-0.28998,0.2
1.87,-0.95557,-0.29476,0.2
1.875,-0.95409,-0.29953,0.2
1.88,-0.95258,-0.3043,0.2
1.885,-0.95104,-0.30906,0.2
1.89,-0.94949,-0.31381,0.2
1.895,-0.9479,-0.31855,0.2
1.9,-0.9463,-0.32329,0.2
1.905,-0.94467,-0.32802,0.2
1.91,-0.94302,-0.33274,0.2
1.915,-0.94134,-0.33745,0.2
1.92,-0.93965,-0.34215,0.2
1.925,-0.93792,-0.34684,0.2
1.93,-0.93618,-0.35153,0.2
1.935,-0.93441,-0.35621,0.2
1.94,-0.93262,-0.36087,0.2
1.945,-0.9308,-0.36553,0.2
1.95,-0.92896,-0.37018,0.2
1.955,-0.9271,-0.37482,0.2
1.96,-0.92521,-0.37945,0.2
1.965,-0.9233,-0.38407,0.2
1.97,-0.92137,-0.38868,0.2
1.975,-0.91942,-0.39329,0.2
1.98,-0.91744,-0.39788,0.2
1.985,-0.91544,-0.40246,0.2
1.99,-0.91341,-0.40703,0.2
1.995,-0.91137,-0.4116,0.2
2,-0.9093,-0.41615,0.2
2.005,-0.90721,-0.42069,0.2
2.01,-0.90509,-0.42522,0.2
2.015,-0.90295,-0.42974,0.2
2.02,-0.90079,-0.43425,0.2
2.025,-0.89861,-0.43875,0.2
2.03,-0.89641,-0.44323,0.2
2.035,-0.89418,-0.44771,0.2
2.04,-0.89193,-0.45218,0.2
2.045,-0.88966,-0.45663,0.2
2.05,-0.88736,-0.46107,0.2
2.055,-0.88505,-0.4655,0.2
2.06,-0.88271,-0.46992,0.2
2.065,-0.88035,-0.47433,0.2
2.07,-0.87796,-0.47873,0.2
2.075,-0.87556,-0.48311,0.2
2.08,-0.87313,-0.48748,0.2
2.085,-0.87068,-0.49184,0.2
2.09,-0.86821,-0.49619,0.2
2.095,-0.86572,-0.50052,0.2
2.1,-0.86321,-0.50485,0.2
2.105,-0.86067,-0.50916,0.2
2.11,-0.85812,-0.51345,0.2
2.115,-0.85554,-0.51774,0.2
2.12,-0.85294,-0.52201,0.2
2.125,-0.85032,-0.52627,0.2
2.13,-0.84768,-0.53051,0.2
2.135,-0.84501,-0.53474,0.2
2.14,-0.84233,-0.53896,0.2
2.145,-0.83963,-0.54317,0.2
2.15,-0.8369,-0.54736,0.2
2.155,-0.83415,-0.55154,0.2
2.16,-0.83138,-0.5557,0.2
2.165,-0.82859,-0.55985,0.2
2.17,-0.82578,-0.56399,0.2
2.175,-0.82295,-0.56811,0.2
2.18,-0.8201,-0.57221,0.2
2.185,-0.81723,-0.57631,0.2
2.19,-0.81434,-0.58039,0.2
2.195,-0.81143,-0.58445,0.2
